make,year,category,odometer,city,state,price,link
Freightliner CASCADIA ,2016,Day Cab,"371,321",Bolingbrook,IL,"64,950",https://www.soarr.com/for-sale/trucks/specs/16198615/2016-Freightliner-CASCADIA
Freightliner M2-106 ,2016,Box Van,"102,101",Bolingbrook,IL,"68,950",https://www.soarr.com/for-sale/trucks/specs/16198648/2016-Freightliner-M2-106
Freightliner CASCADIA ,2016,Day Cab,"382,070",Bolingbrook,IL,"59,950",https://www.soarr.com/for-sale/trucks/specs/16196987/2016-Freightliner-CASCADIA
Volvo OTHER ,2016,Sleeper Truck,"737,135",Gary,IN,"52,771",https://www.soarr.com/for-sale/trucks/specs/16198748/2016-Volvo-OTHER
Volvo VNL670 ,2016,Sleeper Truck,"689,877",Bolingbrook,IL,"53,950",https://www.soarr.com/for-sale/trucks/specs/16199814/2016-Volvo-VNL670
Volvo VNL670 ,2016,Sleeper Truck,"688,293",Bolingbrook,IL,"53,950",https://www.soarr.com/for-sale/trucks/specs/16199813/2016-Volvo-VNL670
Freightliner CASCADIA ,2015,Sleeper Truck,"588,000",Bolingbrook,IL,"59,950",https://www.soarr.com/for-sale/trucks/specs/16202181/2015-Freightliner-CASCADIA
Volvo VNL64T760 ,2020,Sleeper Truck,"647,494",Caddo Mills,TX,"97,995",https://www.soarr.com/for-sale/trucks/specs/16198059/2020-Volvo-VNL64T760
International LT625 ,2020,Sleeper Truck,"230,000",McKinney,TX,"130,000",https://www.soarr.com/for-sale/trucks/specs/16190930/2020-International-LT625
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"348,000",Dallas,TX,"145,000",https://www.soarr.com/for-sale/trucks/specs/16179862/2020-Kenworth-T680-Aerodyne
Volvo VNL64T760 ,2019,Sleeper Truck,"437,000",Dallas,TX,"97,500",https://www.soarr.com/for-sale/trucks/specs/16202124/2019-Volvo-VNL64T760
Freightliner CASCADIA 125 ,2019,Sleeper Truck,"625,000",Dallas,TX,"110,000",https://www.soarr.com/for-sale/trucks/specs/16185010/2019-Freightliner-CASCADIA-125
International LT ,2019,Sleeper Truck,"464,559",Dallas,TX,"79,950",https://www.soarr.com/for-sale/trucks/specs/16201327/2019-International-LT
Kenworth T680 ,2019,Sleeper Truck,"544,134",Dallas,TX,"92,950",https://www.soarr.com/for-sale/trucks/specs/16195908/2019-Kenworth-T680
Kenworth T680 ,2019,Sleeper Truck,"490,007",Dallas,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16183726/2019-Kenworth-T680
Volvo VNL860 ,2019,Sleeper Truck,"402,604",Dallas,TX,"105,950",https://www.soarr.com/for-sale/trucks/specs/16199846/2019-Volvo-VNL860
International LT ,2019,Sleeper Truck,"499,626",Dallas,TX,"82,950",https://www.soarr.com/for-sale/trucks/specs/16198713/2019-International-LT
International LT625 ,2019,Sleeper Truck,"426,000",Dallas,TX,"97,500",https://www.soarr.com/for-sale/trucks/specs/16200386/2019-International-LT625
Volvo VNL860 ,2019,Sleeper Truck,"502,060",Dallas,TX,"96,950",https://www.soarr.com/for-sale/trucks/specs/16199791/2019-Volvo-VNL860
International LT ,2019,Sleeper Truck,"385,953",Dallas,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16174459/2019-International-LT
Kenworth T680 ,2019,Sleeper Truck,"410,165",Dallas,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16183031/2019-Kenworth-T680
Freightliner Cascadia ,2019,Day Cab,"175,929",Caddo Mills,TX,"20,000",https://www.soarr.com/for-sale/trucks/specs/16197146/2019-Freightliner-Cascadia
Kenworth T680 ,2019,Sleeper Truck,"586,220",Dallas,TX,"92,950",https://www.soarr.com/for-sale/trucks/specs/16195909/2019-Kenworth-T680
Volvo VNL760 ,2019,Sleeper Truck,"510,683",Dallas,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16200739/2019-Volvo-VNL760
Kenworth T680 ,2019,Sleeper Truck,"495,576",Dallas,TX,"99,950",https://www.soarr.com/for-sale/trucks/specs/16197565/2019-Kenworth-T680
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"492,000",Dallas,TX,"129,000",https://www.soarr.com/for-sale/trucks/specs/16178143/2019-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"513,000",Fort Worth,TX,"128,000",https://www.soarr.com/for-sale/trucks/specs/16183148/2019-Kenworth-T680-Aerodyne
Peterbilt 579 ,2019,Sleeper Truck,"410,579",Dallas,TX,"91,950",https://www.soarr.com/for-sale/trucks/specs/16198599/2019-Peterbilt-579
Freightliner CASCADIA ,2019,Sleeper Truck,"645,893",Dallas,TX,"47,950",https://www.soarr.com/for-sale/trucks/specs/16179736/2019-Freightliner-CASCADIA
Peterbilt 579 ,2019,Sleeper Truck,"456,512",Dallas,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16202264/2019-Peterbilt-579
Peterbilt 579 ,2019,Sleeper Truck,"421,026",Dallas,TX,"90,950",https://www.soarr.com/for-sale/trucks/specs/16198598/2019-Peterbilt-579
Kenworth T680 ,2018,Sleeper Truck,"461,192",Dallas,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16197108/2018-Kenworth-T680
Kenworth T680 ,2018,Sleeper Truck,"497,373",Dallas,TX,"78,950",https://www.soarr.com/for-sale/trucks/specs/16200735/2018-Kenworth-T680
International LT625 ,2018,Day Cab,"299,000",Fort Worth,TX,"97,500",https://www.soarr.com/for-sale/trucks/specs/16200414/2018-International-LT625
Volvo VNL630 ,2018,Sleeper Truck,"578,888",Dallas,TX,"68,950",https://www.soarr.com/for-sale/trucks/specs/16191758/2018-Volvo-VNL630
International 4300 ,2018,Box Truck,"161,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196332/2018-International-4300
International 4300 ,2018,Box Truck,"178,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196324/2018-International-4300
Freightliner CASCADEVO1 ,2018,Sleeper Truck,"554,171",Dallas,TX,"87,950",https://www.soarr.com/for-sale/trucks/specs/16198584/2018-Freightliner-CASCADEVO1
International 4300 ,2018,Box Truck,"178,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196330/2018-International-4300
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"598,648",Dallas,TX,"82,950",https://www.soarr.com/for-sale/trucks/specs/16199768/2018-Freightliner-CASCADIA-EVOLUTION
Kenworth T680 Aerodyne ,2018,Sleeper Truck,"419,000",Dallas,TX,"123,000",https://www.soarr.com/for-sale/trucks/specs/16183127/2018-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2018,Sleeper Truck,"530,000",Arlington,TX,"120,000",https://www.soarr.com/for-sale/trucks/specs/16183126/2018-Kenworth-T680-Aerodyne
International 4300 ,2018,Box Truck,"182,000",Waco,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196338/2018-International-4300
Volvo VNL62T670 ,2018,Sleeper Truck,"550,451",Dallas,TX,"74,950",https://www.soarr.com/for-sale/trucks/specs/16193899/2018-Volvo-VNL62T670
Kenworth T680 Aerodyne ,2018,Sleeper Truck,"446,000",Waco,TX,"123,000",https://www.soarr.com/for-sale/trucks/specs/16178129/2018-Kenworth-T680-Aerodyne
Mack CXU613 ,2018,Sleeper Truck,"498,314",Dallas,TX,"76,950",https://www.soarr.com/for-sale/trucks/specs/16199730/2018-Mack-CXU613
International 4300 ,2018,Box Truck,"186,000",Arlington,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196325/2018-International-4300
International LT625 ,2018,Day Cab,"257,000",Arlington,TX,"97,500",https://www.soarr.com/for-sale/trucks/specs/16200411/2018-International-LT625
International 4300 ,2018,Box Truck,"184,000",Arlington,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196328/2018-International-4300
International 4300 ,2018,Box Truck,"185,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196327/2018-International-4300
Kenworth T680 ,2018,Sleeper Truck,"434,487",Dallas,TX,"86,950",https://www.soarr.com/for-sale/trucks/specs/16197075/2018-Kenworth-T680
International 4300 ,2018,Refrigerated Van,"188,000",Fort Worth,TX,"72,500",https://www.soarr.com/for-sale/trucks/specs/16196339/2018-International-4300
Kenworth T880 ,2018,Sleeper Truck,"447,246",Dallas,TX,"87,950",https://www.soarr.com/for-sale/trucks/specs/16176859/2018-Kenworth-T880
Volvo VNL670 ,2018,Sleeper Truck,"548,503",Dallas,TX,"74,950",https://www.soarr.com/for-sale/trucks/specs/16196869/2018-Volvo-VNL670
International 4300 ,2018,Box Truck,"178,000",Fort Worth,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196329/2018-International-4300
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"499,688",Dallas,TX,"86,950",https://www.soarr.com/for-sale/trucks/specs/16199743/2018-Freightliner-CASCADIA-EVOLUTION
Kenworth T680 Aerodyne ,2018,Sleeper Truck,"483,000",Dallas,TX,"123,000",https://www.soarr.com/for-sale/trucks/specs/16183128/2018-Kenworth-T680-Aerodyne
Kenworth T680 ,2018,Sleeper Truck,"387,223",Dallas,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16197098/2018-Kenworth-T680
Volvo VNL780 ,2018,Sleeper Truck,"473,744",Dallas,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16199861/2018-Volvo-VNL780
International 4300 ,2018,Box Truck,"177,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196326/2018-International-4300
Kenworth T680 Aerodyne ,2018,Sleeper Truck,"371,000",Dallas,TX,"130,000",https://www.soarr.com/for-sale/trucks/specs/16178125/2018-Kenworth-T680-Aerodyne
International LT ,2018,Sleeper Truck,"462,879",Dallas,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16201326/2018-International-LT
Volvo VNL670 ,2018,Sleeper Truck,"479,142",Dallas,TX,"76,950",https://www.soarr.com/for-sale/trucks/specs/16196868/2018-Volvo-VNL670
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"551,693",Dallas,TX,"83,950",https://www.soarr.com/for-sale/trucks/specs/16199750/2018-Freightliner-CASCADIA-EVOLUTION
International 4300 ,2018,Box Truck,"181,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16199175/2018-International-4300
Kenworth T680 ,2018,Sleeper Truck,"583,293",Caddo Mills,TX,"16,000",https://www.soarr.com/for-sale/trucks/specs/16201865/2018-Kenworth-T680
Kenworth T680 ,2018,Sleeper Truck,"541,175",Caddo Mills,TX,"16,000",https://www.soarr.com/for-sale/trucks/specs/16202363/2018-Kenworth-T680
International 4300 ,2018,Box Truck,"179,000",Fort Worth,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16196334/2018-International-4300
International 4300 ,2018,Cab & Chassis,"175,000",Dallas,TX,"64,500",https://www.soarr.com/for-sale/trucks/specs/16199178/2018-International-4300
Kenworth T680 Aerodyne ,2018,Sleeper Truck,"391,000",Arlington,TX,"130,000",https://www.soarr.com/for-sale/trucks/specs/16183129/2018-Kenworth-T680-Aerodyne
International LT625 ,2018,Day Cab,"312,000",Fort Worth,TX,"97,500",https://www.soarr.com/for-sale/trucks/specs/16200410/2018-International-LT625
International 4300 ,2018,Refuse Truck,"177,000",Dallas,TX,"86,000",https://www.soarr.com/for-sale/trucks/specs/16196336/2018-International-4300
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"558,544",Dallas,TX,"83,950",https://www.soarr.com/for-sale/trucks/specs/16199753/2018-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"571,373",Dallas,TX,"83,950",https://www.soarr.com/for-sale/trucks/specs/16199757/2018-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"574,325",Dallas,TX,"83,950",https://www.soarr.com/for-sale/trucks/specs/16199758/2018-Freightliner-CASCADIA-EVOLUTION
Mitsubishi FE160 ,2017,Cab & Chassis,Condition:,Dallas,TX,"25,000",https://www.soarr.com/for-sale/trucks/specs/16200397/2017-Mitsubishi-FE160
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"621,550",Dallas,TX,"72,950",https://www.soarr.com/for-sale/trucks/specs/16198625/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"597,468",Dallas,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16197118/2017-Freightliner-CASCADIA-EVOLUTION
International Prostar ,2017,Sleeper Truck,"780,882",Caddo Mills,TX,"32,995",https://www.soarr.com/for-sale/trucks/specs/16201131/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"674,913",Caddo Mills,TX,"35,995",https://www.soarr.com/for-sale/trucks/specs/16201443/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"733,000",Caddo Mills,TX,"34,495",https://www.soarr.com/for-sale/trucks/specs/16201159/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"761,360",Caddo Mills,TX,"32,995",https://www.soarr.com/for-sale/trucks/specs/16201134/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"636,860",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201829/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"700,911",Caddo Mills,TX,"34,495",https://www.soarr.com/for-sale/trucks/specs/16201438/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"624,337",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201837/2017-International-Prostar
Peterbilt 330 ,2017,Cab & Chassis,"259,439",Caddo Mills,TX,"47,495",https://www.soarr.com/for-sale/trucks/specs/16184620/2017-Peterbilt-330
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"652,173",Dallas,TX,"67,950",https://www.soarr.com/for-sale/trucks/specs/16200786/2017-Freightliner-CASCADIA-EVOLUTION
Mitsubishi FE160 ,2017,Cab & Chassis,"58,000",Fort Worth,TX,"25,000",https://www.soarr.com/for-sale/trucks/specs/16200395/2017-Mitsubishi-FE160
International Prostar ,2017,Sleeper Truck,"713,738",Caddo Mills,TX,"34,495",https://www.soarr.com/for-sale/trucks/specs/16201436/2017-International-Prostar
Volvo VNL780 ,2017,Sleeper Truck,"622,573",Dallas,TX,"72,950",https://www.soarr.com/for-sale/trucks/specs/16199803/2017-Volvo-VNL780
Freightliner Cascadia ,2017,Day Cab,"381,000",Dallas,TX,"74,500",https://www.soarr.com/for-sale/trucks/specs/16200219/2017-Freightliner-Cascadia
Kenworth T680 Aerodyne ,2017,Sleeper Truck,"730,429",Caddo Mills,TX,"69,995",https://www.soarr.com/for-sale/trucks/specs/16189285/2017-Kenworth-T680-Aerodyne
International Prostar ,2017,Sleeper Truck,"654,631",Caddo Mills,TX,"35,995",https://www.soarr.com/for-sale/trucks/specs/16201794/2017-International-Prostar
Kenworth T880 ,2017,Day Cab,"700,610",Caddo Mills,TX,"64,995",https://www.soarr.com/for-sale/trucks/specs/16197658/2017-Kenworth-T880
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"580,163",Dallas,TX,"72,950",https://www.soarr.com/for-sale/trucks/specs/16199774/2017-Freightliner-CASCADIA-EVOLUTION
International Prostar ,2017,Sleeper Truck,"643,947",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201795/2017-International-Prostar
Mitsubishi FE160 ,2017,Cab & Chassis,"120,000",Dallas,TX,"25,000",https://www.soarr.com/for-sale/trucks/specs/16200396/2017-Mitsubishi-FE160
International Prostar ,2017,Sleeper Truck,"618,074",Caddo Mills,TX,"38,495",https://www.soarr.com/for-sale/trucks/specs/16201840/2017-International-Prostar
Peterbilt 330 ,2017,Dump Truck,"262,962",Caddo Mills,TX,"69,995",https://www.soarr.com/for-sale/trucks/specs/16184674/2017-Peterbilt-330
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"658,833",Dallas,TX,"67,950",https://www.soarr.com/for-sale/trucks/specs/16200787/2017-Freightliner-CASCADIA-EVOLUTION
Volvo VNL780 ,2017,Sleeper Truck,"451,550",Dallas,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16191882/2017-Volvo-VNL780
International Prostar ,2017,Sleeper Truck,"633,034",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201833/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"664,303",Caddo Mills,TX,"35,995",https://www.soarr.com/for-sale/trucks/specs/16201793/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"639,601",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201827/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,Condition:,Caddo Mills,TX,"35,995",https://www.soarr.com/for-sale/trucks/specs/16201441/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"621,000",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201839/2017-International-Prostar
International Prostar ,2017,Sleeper Truck,"625,100",Caddo Mills,TX,"36,995",https://www.soarr.com/for-sale/trucks/specs/16201835/2017-International-Prostar
Mitsubishi FE160 ,2017,Cab & Chassis,"65,000",Dallas,TX,"25,000",https://www.soarr.com/for-sale/trucks/specs/16200398/2017-Mitsubishi-FE160
International Prostar ,2017,Sleeper Truck,"720,484",Caddo Mills,TX,"34,495",https://www.soarr.com/for-sale/trucks/specs/16201387/2017-International-Prostar
Kenworth T800 ,2016,Day Cab,"583,863",Caddo Mills,TX,"62,995",https://www.soarr.com/for-sale/trucks/specs/16195959/2016-Kenworth-T800
Kenworth T680 ,2016,Sleeper Truck,"795,046",Caddo Mills,TX,"55,995",https://www.soarr.com/for-sale/trucks/specs/16201871/2016-Kenworth-T680
Kenworth T680 Aerodyne ,2016,Sleeper Truck,"769,736",Caddo Mills,TX,"54,995",https://www.soarr.com/for-sale/trucks/specs/16196229/2016-Kenworth-T680-Aerodyne
Kenworth T800 ,2016,Day Cab,"591,978",Caddo Mills,TX,"62,995",https://www.soarr.com/for-sale/trucks/specs/16195960/2016-Kenworth-T800
Freightliner Cascadia ,2016,Sleeper Truck,"464,424",Caddo Mills,TX,"15,000",https://www.soarr.com/for-sale/trucks/specs/16196228/2016-Freightliner-Cascadia
Kenworth T800 ,2016,Day Cab,"553,789",Caddo Mills,TX,"64,995",https://www.soarr.com/for-sale/trucks/specs/16195964/2016-Kenworth-T800
Freightliner CASCADIA 113 ,2016,Sleeper Truck,"477,649",Caddo Mills,TX,"56,995",https://www.soarr.com/for-sale/trucks/specs/16201849/2016-Freightliner-CASCADIA-113
Kenworth T800 ,2016,Day Cab,"552,007",Caddo Mills,TX,"64,995",https://www.soarr.com/for-sale/trucks/specs/16195966/2016-Kenworth-T800
International Prostar + 122 ,2016,Day Cab,"509,000",Dallas,TX,"57,500",https://www.soarr.com/for-sale/trucks/specs/16195590/2016-International-Prostar-%252B-122
Kenworth T800 ,2016,Day Cab,"604,692",Caddo Mills,TX,"60,495",https://www.soarr.com/for-sale/trucks/specs/16195295/2016-Kenworth-T800
Freightliner CASCADIA 113 ,2016,Sleeper Truck,"437,447",Caddo Mills,TX,"57,995",https://www.soarr.com/for-sale/trucks/specs/16201848/2016-Freightliner-CASCADIA-113
International Prostar ,2016,Sleeper Truck,"455,723",Caddo Mills,TX,"58,995",https://www.soarr.com/for-sale/trucks/specs/16201524/2016-International-Prostar
Kenworth T800 ,2016,Day Cab,"541,994",Caddo Mills,TX,"67,495",https://www.soarr.com/for-sale/trucks/specs/16195957/2016-Kenworth-T800
Kenworth T800 ,2016,Day Cab,"562,777",Caddo Mills,TX,"62,995",https://www.soarr.com/for-sale/trucks/specs/16195593/2016-Kenworth-T800
Peterbilt 567 ,2016,Day Cab,"531,162",Caddo Mills,TX,"59,995",https://www.soarr.com/for-sale/trucks/specs/16176085/2016-Peterbilt-567
Kenworth T800 ,2016,Day Cab,"732,065",Caddo Mills,TX,"55,495",https://www.soarr.com/for-sale/trucks/specs/16195838/2016-Kenworth-T800
International Prostar ,2016,Day Cab,"530,000",Waco,TX,"52,500",https://www.soarr.com/for-sale/trucks/specs/16193402/2016-International-Prostar
International Prostar ,2016,Sleeper Truck,"455,680",Caddo Mills,TX,"60,995",https://www.soarr.com/for-sale/trucks/specs/16193176/2016-International-Prostar
Kenworth T680 ,2016,Sleeper Truck,"654,815",Caddo Mills,TX,"55,995",https://www.soarr.com/for-sale/trucks/specs/16201850/2016-Kenworth-T680
Freightliner CASCADIA 113 ,2016,Sleeper Truck,"495,348",Caddo Mills,TX,"54,995",https://www.soarr.com/for-sale/trucks/specs/16201846/2016-Freightliner-CASCADIA-113
Kenworth T680 Aerodyne ,2016,Sleeper Truck,"703,374",Caddo Mills,TX,"57,495",https://www.soarr.com/for-sale/trucks/specs/16196231/2016-Kenworth-T680-Aerodyne
Freightliner CASCADIA ,2016,Day Cab,"29,194",Dallas,TX,"77,950",https://www.soarr.com/for-sale/trucks/specs/16194581/2016-Freightliner-CASCADIA
Kenworth T800 ,2016,Day Cab,"557,322",Caddo Mills,TX,"64,995",https://www.soarr.com/for-sale/trucks/specs/16195962/2016-Kenworth-T800
Freightliner CASCADIA 113 ,2016,Sleeper Truck,"701,494",Caddo Mills,TX,"49,995",https://www.soarr.com/for-sale/trucks/specs/16196299/2016-Freightliner-CASCADIA-113
Kenworth T800 ,2016,Day Cab,"531,399",Caddo Mills,TX,"65,495",https://www.soarr.com/for-sale/trucks/specs/16195969/2016-Kenworth-T800
Kenworth T800 ,2016,Day Cab,"576,850",Caddo Mills,TX,"62,995",https://www.soarr.com/for-sale/trucks/specs/16195595/2016-Kenworth-T800
Freightliner M2-106 ,2015,Day Cab,"177,269",Dallas,TX,"79,950",https://www.soarr.com/for-sale/trucks/specs/16190984/2015-Freightliner-M2-106
Freightliner Cascadia ,2015,Day Cab,"607,016",Caddo Mills,TX,"44,995",https://www.soarr.com/for-sale/trucks/specs/16198952/2015-Freightliner-Cascadia
Freightliner M2 106 ,2015,Rollback,"157,394",Caddo Mills,TX,"69,995",https://www.soarr.com/for-sale/trucks/specs/16189183/2015-Freightliner-M2-106
